Date,Time,In_Temperature,In_Humidity,SB-51-00,SP-11-00,SP-19-01,TGS2602-B00,TGS2620-C00,SP-31-00,SP3S-AQ2-01,Intensity
7/6/21,07:36:38,39.30477353,24.21744106,6.46E-05,0.418094528,0.013176206,0.474710128,0.124250959,0.015757693,0.213157015,1
7/6/21,07:56:38,39.36013835,24.13722947,0.002787755,0.411793951,0.013409561,0.471999463,0.128582605,0.015720189,0.215265541,1
7/6/21,08:16:38,39.4230691,24.02471962,0.000195851,0.384670634,0.012180282,0.465969744,0.133203862,0.014197133,0.204908343,1
7/6/21,08:36:38,39.52267236,23.88764274,0.002437723,0.38713961,0.012584485,0.465134251,0.13413103,0.014538831,0.209277493,1
7/6/21,08:56:38,39.57883828,23.79496961,0.050665055,0.136387487,0.002781505,0.200072484,0.032640488,0.001585562,0.159325003,1
7/6/21,09:16:38,39.63642837,23.72360825,0.049748305,0.138004301,0.002902349,0.198209813,0.033340552,0.001664736,0.160662626,1
7/6/21,09:36:38,39.69170418,23.63149462,0.024885612,0.073898432,0.001652235,0.166952785,0.018976737,0.000902166,0.083228453,1
7/6/21,09:56:38,39.78810305,23.51145698,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,10:16:38,39.90248213,23.39782813,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,10:36:38,39.99665573,23.28231734,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,10:55:17,40.01641616,23.23796445,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,11:16:38,39.99923705,23.23765927,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,11:33:26,40.02309199,23.18867781,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,11:56:38,39.9136085,23.25418987,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,12:12:30,40.02780957,23.12413214,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,12:36:38,39.86447445,23.25139239,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,12:52:51,40.01338979,23.09478396,0.000737568,0.000172932,3.33E-05,2.29E-05,0.000158348,3.33E-05,0.000554217,1
7/6/21,13:16:39,39.9428041,23.13323669,0.002800256,0.03163623,0.002746085,0.360795532,0.002383552,0.000264608,0.097598519,1
7/6/21,13:31:18,40.04098319,23.05261819,0.00192726,0.007938227,0.000545883,0.016911965,0.001475135,0.000635475,0.006448507,1
7/6/21,13:56:17,40.02469418,23.03827471,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,14:10:16,40.03030187,23.03267974,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,14:36:17,40.03386231,23.02332087,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,14:49:52,40.02878869,23.01167315,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,15:15:50,40.03306121,22.99387096,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,15:30:07,40.05068538,22.97795071,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,15:55:00,40.04116121,22.96960911,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,16:10:32,40.04908319,22.95312937,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,16:33:55,40.02594034,22.96274255,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,16:51:07,40.06261285,22.90994634,0.00633183,0.017693287,0.000597971,0.168784203,0.003958696,0.000125011,0.044433235,1
7/6/21,17:12:49,40.03893594,22.90079093,0.000862579,0.001064681,0.00033128,0.006640191,0.000337531,5.63E-05,0.00243564,1
7/6/21,17:31:22,40.06252384,22.86625467,8.13E-05,0.00131262,6.88E-05,0.001293868,0.000164598,7.71E-05,0.000318779,1
7/6/21,17:52:01,40.05825132,22.84367132,0.000568802,0.002687746,0.000206269,0.004969205,0.000670895,0.000204185,0.000725066,1
7/6/21,18:11:25,40.06279088,22.80720226,0.000152097,1.46E-05,4.17E-06,0.00011251,3.13E-05,4.58E-05,0.001177191,1
7/6/21,18:31:31,40.06563923,22.77383586,0.000308362,5.42E-05,2.08E-05,0.000200018,3.75E-05,4.38E-05,0.000712565,1
7/6/21,18:51:16,40.0589634,22.76056051,0.00018335,0.000337531,2.08E-05,0.13445606,0.000212519,4.17E-05,0.000475043,1
7/6/21,19:11:19,40.05264363,22.73421327,1.04E-05,3.33E-05,8.54E-05,0.159808381,0.000629224,6.67E-05,0.000531299,1
7/6/21,19:31:12,40.06759747,22.69754075,0.000252106,0.001233446,5.42E-05,0.012940768,0.000285443,0.000108343,0.00083966,1
7/6/21,19:51:10,40.07249307,22.66351314,0.000497962,0.002881514,3.13E-05,0.011671902,0.00021877,5.42E-05,0.000591721,1
7/6/21,20:11:00,40.06759747,22.65700262,0.000322946,0.001187609,5.00E-05,0.005242147,0.000368784,0.000208352,0.001577228,1
7/6/21,20:31:04,40.06190077,22.63391063,0.000625057,0.000406287,1.25E-05,0.007140237,0.000504213,0.000181267,0.001081349,1
7/6/21,20:51:09,40.06430406,22.61921111,0.000412538,0.000487545,2.50E-05,0.005104634,0.000377118,5.00E-05,5.63E-05,1
7/6/21,21:11:07,40.0426744,22.61636276,0.000387535,0.002481477,6.25E-06,0.015861869,0.000327113,0.000100009,0.001262616,1
7/6/21,21:31:22,40.06813153,22.57714707,0.00047296,0.000358366,8.54E-05,0.005108801,0.0005438,7.29E-05,0.000350032,1
7/6/21,21:51:16,40.06385901,22.56580453,0.000879247,4.17E-05,0.000137513,0.014582585,0.000610473,0.000329197,0.003425314,1
7/6/21,22:11:28,40.06733043,22.5470868,0.00025419,0.000460459,5.63E-05,0.00535674,0.000485461,7.92E-05,0.000731317,1
7/6/21,22:31:22,40.06154472,22.55980265,0.000158348,0.000527132,2.50E-05,0.003094033,0.000102093,3.33E-05,0.000237522,1
7/6/21,22:51:37,40.06092164,22.53279418,5.63E-05,0.000247939,1.46E-05,0.000152097,6.25E-06,1.04E-05,0.00032503,1
7/6/21,23:11:36,40.05718318,22.52958979,2.92E-05,0.000658394,4.79E-05,0.004848361,0.00051463,0.00011251,0.001662652,1
7/6/21,23:31:48,40.06893263,22.49688462,0.001081349,0.002196034,0.00028961,0.018853809,0.001366792,0.000504213,0.005685937,1
7/6/21,23:51:39,40.05024033,22.52511381,0.000145847,0.000145847,0.000145847,0.010146762,0.000966755,0.000150014,0.001931427,1
8/6/21,00:11:58,40.06287989,22.5013606,0.000806324,0.00127095,0.000133346,0.004233721,6.04E-05,0.000204185,0.001923093,1
8/6/21,00:31:49,40.05842934,22.50639607,0.000737568,0.001258449,3.96E-05,0.002604405,0.000683396,0.000116677,0.000998008,1
8/6/21,00:52:06,40.05121945,22.50034333,0.000268775,0.000204185,9.79E-05,0.009630048,0.001152189,0.000114594,0.002108526,1
8/6/21,01:12:00,40.03590956,22.50120801,0.000568802,0.000679229,0.000216687,0.01620565,0.001527223,0.000264608,0.003189875,1
8/6/21,01:32:22,40.04872714,22.48900079,0.001887673,0.003466984,0.000422955,0.02308753,0.001427214,0.000708398,0.00760903,1
8/6/21,01:52:27,40.05629307,22.46199232,3.33E-05,0.000279192,6.25E-06,9.17E-05,0.000179183,1.46E-05,0.000185434,1
8/6/21,02:12:36,40.02300298,22.46835025,0.000998008,0.002060605,0.000237522,0.006417254,0.000208352,0.00039587,0.004010784,1
8/6/21,02:32:58,40.03288319,22.44861524,0.001791831,0.005535923,0.000531299,0.013005357,0.00051463,0.00094592,0.010486377,1
8/6/21,02:53:03,40.04757,22.4050253,0.002333547,0.005383826,0.00061464,0.014445072,0.000760486,0.000877164,0.010028001,1
8/6/21,03:13:10,40.03715572,22.40588998,0.001377209,0.003527406,0.000408371,0.008144496,0.00047296,0.000533382,0.006240155,1
8/6/21,03:33:19,40.03608759,22.39541212,0.000270858,0.001352207,0.000152097,0.001881422,0.000191684,0.000195851,0.002571069,1
8/6/21,03:53:30,40.02051067,22.39271636,0.001366792,0.003537824,0.000304195,0.006200568,0.000518797,0.000497962,0.005515088,1
8/6/21,04:13:55,40.02193484,22.38045828,5.42E-05,0.000387535,1.46E-05,9.38E-05,7.50E-05,4.58E-05,0.00069173,1
8/6/21,04:33:52,40.01739528,22.36799674,0.001420963,0.003150288,0.00028961,0.006106809,0.000593804,0.000452125,0.004823358,1
8/6/21,04:54:32,40.03350627,22.33778388,0.001485553,0.002148113,0.000302111,0.005958879,0.000602138,0.000302111,0.003756594,1
8/6/21,05:13:57,40.03119198,22.32389817,0.002002267,0.00312737,0.000339614,0.008040319,0.00072715,0.000447958,0.006936052,1
8/6/21,05:35:02,40.03315023,22.32003255,0.001352207,0.001506388,0.000302111,0.005629682,0.00040212,0.000252106,0.003323221,1
8/6/21,05:54:06,40.03635462,22.31957478,3.96E-05,0.000293777,4.79E-05,0.000185434,6.04E-05,2.29E-05,0.000722983,1
8/6/21,06:15:11,40.03154803,22.3187101,0.001391794,0.001212611,0.00025419,0.005815116,0.000341698,0.000229188,0.004046204,1
8/6/21,06:33:22,40.02166781,22.32059205,0.002604405,0.000995925,0.00036045,0.004108709,0.001112602,9.79E-05,0.000966755,1
8/6/21,06:55:35,40.03208209,22.30991073,0.000414621,0.002652326,2.29E-05,0.11851085,0.00076882,0.000339614,0.004242055,1
8/6/21,07:12:21,40.0109865,22.33447776,0.004633758,0.00086883,0.000795906,0.022820839,0.000627141,0.000350032,0.005325488,1
8/6/21,07:36:22,40.02736451,22.31591262,0.000858412,0.000635475,6.04E-05,0.131036997,3.13E-05,0.000237522,0.005985965,1
8/6/21,07:51:07,40.02941176,22.31382722,0.000654227,0.003654501,1.46E-05,0.246097531,0.000825076,0.000572969,0.009515454,1
8/6/21,08:16:38,39.96594695,22.37425294,0.028152577,0.069225088,0.000347949,0.416627727,0.037376339,0.001768912,0.0675416,1
8/6/21,08:30:43,40.02424913,22.30624857,0.001181358,0.004264974,0.000133346,0.076240313,0.00083966,0.00043754,0.006010967,1
8/6/21,08:56:38,39.97155464,22.33737697,0.015213893,0.038436852,0.000356283,0.281586197,0.019212176,0.001033428,0.035178221,1
8/6/21,09:10:16,40.02700847,22.26428626,0.00021877,0.001910592,1.67E-05,0.005085882,0.000439624,0.000354199,0.006438089,1
8/6/21,09:36:38,40.0174843,22.25202818,0.014311727,0.03724091,0.000252106,0.171205258,0.018389184,0.000827159,0.038184746,1
8/6/21,09:49:32,40.03466341,22.21337199,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,10:16:31,40.01695023,22.20472521,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,10:29:38,40.05006231,22.16810356,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,10:54:54,40.04214033,22.15075914,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,11:10:43,40.04935022,22.1367717,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,11:34:02,40.03243814,21.76348516,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,11:50:40,40.04561176,21.7769131,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,12:12:27,40.06982274,21.7560591,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,12:30:25,40.06670736,21.72930495,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,12:51:21,40.07178098,21.71501233,0.000237522,0.003254465,0.000116677,0.001846002,0.000822992,0.000758403,0.013153288,1
8/6/21,17:40:43,31.65882099,30.65980011,0.029731889,0.08323262,0.053327799,0.07172115,0.125955282,0.060988917,0.831207349,1
8/6/21,18:00:43,30.79594873,31.87970804,0.010592636,0.014795105,0.018247504,0.011063513,0.01157606,0.053615325,0.474785135,1
8/6/21,18:20:43,30.58285649,32.19048346,0.003039862,0.004708764,0.005321321,0.003298219,0.003100284,0.016666109,0.150603371,1
8/6/21,18:40:43,30.53844002,32.24210981,0.000145847,0.000335447,0.000210436,0.000264608,1.88E-05,0.002410637,0.010486377,1
8/6/21,19:00:43,30.55757738,32.19536634,0.003185708,0.004373317,0.005110885,0.003033611,0.003081532,0.014255472,0.140116995,1
8/6/21,19:20:43,30.61748175,32.10269322,0.004400403,0.00462334,0.006436006,0.003702422,0.003389894,0.015541006,0.166254804,1
8/6/21,19:40:43,30.68842349,31.98326594,0.006044303,0.007986148,0.009809231,0.00593596,0.006100559,0.02789422,0.25343987,1
8/6/21,20:00:43,30.77262786,31.83738969,0.004702514,0.007263165,0.00863204,0.005242147,0.005367158,0.026564932,0.230879471,1
8/6/21,20:20:43,30.85069047,31.69537906,0.000139596,9.17E-05,7.92E-05,4.79E-05,6.67E-05,0.000297944,0.003000275,1
8/6/21,20:40:43,30.92910913,31.56659291,0.001685571,0.033842682,0.011496886,0.026075304,0.038324342,0.022356213,0.032030016,1
8/6/21,21:00:43,30.99622339,31.44584319,0.002506479,0.034257303,0.012353214,0.026506593,0.039797394,0.022191615,0.041293364,1
8/6/21,21:20:43,31.0506981,31.34706645,0.000818825,0.000837577,0.001316787,0.000860495,0.000335447,0.0001771,0.006898548,1
8/6/21,21:40:43,31.09929808,31.25083289,0.003498237,0.002352299,0.004202468,0.002704414,0.00207519,0.000175016,0.032396716,1
8/6/21,22:00:43,31.12520027,31.18516823,0.001035511,0.001589729,0.002196034,0.001204277,0.001493887,0.000118761,0.014101291,1
8/6/21,22:20:43,31.14789807,31.12932021,0.000114594,0.000166682,0.000204185,5.21E-05,0.000275025,0.000431289,0.004031619,1
8/6/21,22:40:43,31.17246509,31.07270924,0.000641725,0.001264699,0.001781413,0.001264699,0.0007334,0.000345865,0.009490452,1
8/6/21,23:00:43,31.19222553,31.01513186,0.000458375,0.000383368,0.000156264,1.67E-05,5.83E-05,6.04E-05,0.001848086,1
8/6/21,23:20:43,31.19747718,30.94758526,0.001135521,0.001266783,0.001929343,0.00163765,4.17E-06,0.000845911,0.007854886,1
8/6/21,23:40:43,31.18243432,30.9209837,0.000235438,0.000116677,0.000285443,0.000393786,0.000495879,0.000564635,0.000964672,1
9/6/21,00:00:43,31.14905521,30.89789171,0.001670986,0.028706795,0.005942211,0.022127026,0.039220257,0.023231294,0.011213527,1
9/6/21,00:20:43,31.10980138,30.90313064,0.000116677,0.000375034,0.000391703,0.000352116,0.00014168,0.000100009,0.001077182,1
9/6/21,00:40:43,31.06218051,30.93161415,0.002191867,0.028627621,0.004985873,0.021416544,0.038336843,0.022739582,0.014505495,1
9/6/21,01:00:43,31.01705196,30.96492968,0.002535649,0.028452605,0.004458742,0.021022758,0.038143075,0.022695828,0.017276582,1
9/6/21,01:20:43,30.97512779,30.98532591,0.002754419,0.026439921,0.00323988,0.019978912,0.038474356,0.021877003,0.020064337,1
9/6/21,01:40:43,30.93115638,31.00607818,2.92E-05,0.000208352,1.25E-05,1.46E-05,0.000122928,2.92E-05,0.000125011,1
9/6/21,02:00:43,30.88451464,31.02744081,0.003175291,0.026229485,0.00266066,0.019324686,0.037701368,0.0211186,0.021237361,1
9/6/21,02:20:43,30.83217619,31.06360469,0.000216687,0.025679434,0.002066856,0.019060078,0.038272254,0.019889321,0.019626797,1
9/6/21,02:40:43,30.77396302,31.09864958,0.000545883,0.025721105,0.001823084,0.018807972,0.037601359,0.019743474,0.019208009,1
9/6/21,03:00:43,30.71521579,31.1440706,0.001141771,0.051156767,0.003583661,0.037715953,0.074650584,0.039411942,0.039382772,1
9/6/21,03:20:43,30.65664658,31.19406933,0.000533382,0.024635589,0.001227196,0.018266256,0.038126407,0.019026742,0.021306117,1
9/6/21,03:40:43,30.59629714,31.25195188,0.000923001,0.024848108,0.00094592,0.018043319,0.036019964,0.018730882,0.021104015,1
9/6/21,04:00:43,30.51360596,31.31532769,3.96E-05,8.33E-05,5.00E-05,2.08E-05,0.000104176,0.00011251,0.000462542,1
9/6/21,04:20:43,30.44213016,31.39004603,0.000729233,0.024220967,0.000560468,0.017505769,0.036815871,0.018420436,0.021560307,1
9/6/21,04:40:43,30.36834007,31.4565245,0.067510347,0.110808061,0.004254556,0.003550325,0.334407699,0.035424077,0.051471379,1
9/6/21,05:00:43,30.29597416,31.52432542,0.067420756,0.110255928,0.004269141,0.003573244,0.33434311,0.035332401,0.050587965,1
9/6/21,05:20:43,30.23687088,31.58373388,0.030634055,0.043364387,0.00294402,0.001691822,0.150511696,0.013261631,0.004992124,1
9/6/21,05:40:43,30.15969838,31.67177844,0.014793021,0.012061521,0.003029444,0.000975089,0.060993084,0.000310445,0.016561933,1
9/6/21,06:00:49,30.14260828,31.69568424,0.030248603,0.025516919,0.006558934,0.001112602,0.123136273,0.000335447,0.032117524,1
9/6/21,06:21:03,30.28217746,31.49772386,0.024756433,0.019830982,0.004619173,0.001558476,0.117010713,0.004502496,0.037374255,1
9/6/21,06:41:00,30.23660385,31.52885227,0.058242832,0.076815366,0.002418971,0.00291485,0.279127638,0.0313112,0.06124519,1
9/6/21,07:01:09,30.32516976,31.39065639,0.000516714,0.001323038,3.75E-05,2.08E-05,0.007263165,0.00171474,0.001620982,1
9/6/21,07:21:12,30.35383129,31.32875563,0.00425664,0.013040777,0.001362625,0.000231271,0.014803439,0.004179549,0.03378851,1
9/6/21,07:41:15,30.36718293,31.28358892,0.00608389,0.018543364,0.002081441,0.000293777,0.020928999,0.006242238,0.048352343,1
9/6/21,08:01:16,30.35810381,31.26970321,0.001718907,0.003856603,0.000529215,5.21E-05,0.004208719,0.001189692,0.010282191,1
9/6/21,08:21:19,30.39121589,31.21019303,0.004400403,0.006704781,0.001629316,2.08E-05,0.00590054,0.003294052,0.031965427,1
9/6/21,08:41:19,30.37279062,31.20576791,0.000150014,0.002479394,4.17E-06,0.000104176,0.003256548,0.000300027,0.00021877,1
9/6/21,09:01:21,30.39299611,31.16446682,0.001220945,0.006986056,0.00032503,0.000302111,0.0087383,0.00149597,0.009255014,1
9/6/21,09:21:22,30.42530709,31.09864958,0.001693905,0.013955444,0.00134804,0.001183442,0.022452056,0.000700064,0.013532489,1
9/6/21,09:41:19,30.37946644,31.13349101,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,10:01:19,30.38916864,31.11121284,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,10:21:19,30.41008621,31.08272933,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,10:41:18,30.39103787,31.08476387,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,11:01:18,30.36923018,31.08232242,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,11:21:16,30.36202029,31.07764299,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,11:41:13,30.33033239,31.1123827,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,12:01:15,30.38783347,31.01365682,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,12:21:07,30.30612141,31.10170138,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,12:41:07,30.33318074,31.05836576,0.001227196,0.001677237,0.000529215,0.000193768,0.002746085,0.000662561,0.009346689,1
9/6/21,13:00:56,30.22254012,31.17804735,0.02227704,0.00830076,0.002104359,0.001404295,0.09211885,0.004760853,0.004444157,1
9/6/21,13:20:53,30.20865441,31.18415096,0.010300943,0.017720372,0.004117044,0.000327113,0.021724906,0.007977814,0.048460687,1
9/6/21,13:40:43,30.13201597,31.21838204,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,14:00:43,30.16041047,31.15068284,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,14:20:43,30.22779177,31.03980062,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,14:40:43,30.26891483,30.97418682,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,15:00:43,30.28440274,30.94265151,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,15:20:43,30.30256097,30.91457491,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,15:40:43,30.33380382,30.85598026,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,16:00:43,30.40225325,30.76290023,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,16:20:43,30.48716971,30.63579258,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,16:40:43,30.59077846,30.4987157,0.020518545,0.021647815,0.004667094,0.00130637,0.088489351,0.002702331,0.043133116,1
9/6/21,17:00:43,30.68308283,30.36097759,0.000422955,0.000125011,0.000133346,4.17E-06,0.000102093,0.000131262,0.001327205,1
9/6/21,17:20:43,30.78544544,30.22237481,0.000766737,4.17E-05,0.000200018,6.25E-06,0.000237522,0.000343781,0.001437632,1
9/6/21,17:40:43,30.88558277,30.07482007,0.00585887,0.005046295,0.001937677,0.00378993,0.005565093,0.002564818,0.00790489,1
9/6/21,18:00:43,30.99488823,29.93830269,0.011588561,0.044904111,0.003787847,0.035321984,0.05989715,0.03629499,0.030490291,1
9/6/21,18:20:43,31.07633326,29.8216729,0.006569351,0.029683968,0.002489811,0.0233063,0.039999495,0.023833432,0.020810239,1
9/6/21,18:40:43,31.15938048,29.72487984,0.007348589,0.028883894,0.003356557,0.022875011,0.038663956,0.024008448,0.026104473,1
9/6/21,19:00:43,31.23868925,29.62086417,0.005567176,0.02884014,0.003921192,0.022658324,0.036522094,0.024395984,0.028440104,1
9/6/21,19:20:43,31.31479362,29.51166044,0.006185983,0.028631788,0.004006617,0.022524979,0.037482598,0.024356397,0.029452696,1
9/6/21,19:40:43,31.37968261,29.42092012,0.003081532,0.013915857,0.002131445,0.011105183,0.019203841,0.011876087,0.015230561,1
9/6/21,20:00:43,31.43406831,29.34935531,2.50E-05,0.000170849,4.17E-05,1.25E-05,8.33E-06,0.000275025,0.000414621,1
9/6/21,20:20:43,31.48231225,29.28135093,7.08E-05,0.000210436,1.46E-05,6.25E-06,2.08E-06,0.000150014,0.000460459,1
9/6/21,20:40:43,31.52717377,29.19768063,0.000879247,0.000170849,6.67E-05,0.000337531,0.001260532,0.000364617,0.000377118,1
9/6/21,21:00:43,31.5460441,29.16304265,1.04E-05,3.96E-05,5.21E-05,2.50E-05,3.96E-05,0.000127095,0.000760486,1
9/6/21,21:20:43,31.55485618,29.13150734,0.000306278,4.17E-05,0.000152097,2.92E-05,0.000381285,0.000312529,0.001435548,1
9/6/21,21:40:43,31.55814959,29.11339996,0.000277109,2.08E-06,0.00010626,1.67E-05,0.00014168,0.000212519,0.000968839,1
9/6/21,22:00:43,31.55717047,29.09102007,0.000470876,0.000333364,0.000137513,0.000339614,0.000431289,0.00021877,0.000716732,1
9/6/21,22:20:43,31.56090893,29.08308537,6.67E-05,8.33E-05,3.75E-05,8.33E-06,6.25E-05,5.00E-05,0.00029586,1
9/6/21,22:40:43,31.55289794,29.07240406,8.75E-05,4.17E-05,3.75E-05,2.78E-17,1.46E-05,1.67E-05,2.08E-06,1
9/6/21,23:00:43,31.54435289,29.06802981,0.000512547,0.000416705,0.000137513,0.000356283,0.000277109,0.000285443,0.000120844,1
